ID,family
NC_043445,Retroviridae
NC_043446,Parvoviridae
NC_043450,Phenuiviridae
NC_043451,Phenuiviridae
NC_043452,Phenuiviridae
NC_043453,Closteroviridae
NC_043470,Chuviridae
NC_043471,Chuviridae
NC_043472,Chuviridae
NC_043473,Chuviridae
NC_043474,Tobaniviridae
NC_043476,Chuviridae
NC_043484,Xinmoviridae
NC_043485,Nyamiviridae
NC_043486,Nyamiviridae
NC_043488,Mesoniviridae
NC_043489,Mesoniviridae
NC_043490,Tobaniviridae
NC_043499,Wupedeviridae
NC_043500,Wupedeviridae
NC_043501,Wupedeviridae
NC_043512,Caliciviridae
NC_043513,Geminiviridae
NC_043514,Geminiviridae
NC_043515,Marnaviridae
NC_043516,Caliciviridae
NC_043518,Marnaviridae
NC_043519,Marnaviridae
NC_043521,Botourmiaviridae
NC_043522,Botourmiaviridae
NC_043523,Caulimoviridae
NC_043525,Rhabdoviridae
NC_043527,Hantaviridae
NC_043528,Hepadnaviridae
NC_043529,Baculoviridae
NC_043530,Baculoviridae
NC_043531,Geminiviridae
NC_043532,Potyviridae
NC_043533,Geminiviridae
NC_043534,Caulimoviridae
NC_043535,Caulimoviridae
NC_043536,Potyviridae
NC_043537,Potyviridae
NC_043538,Rhabdoviridae
NC_043539,Paramyxoviridae
NC_043540,Paramyxoviridae
NC_043541,Marnaviridae
NC_043542,Marnaviridae
NC_043543,Marnaviridae
NC_043544,Picornaviridae
NC_043561,Peribunyaviridae
NC_043562,Peribunyaviridae
NC_043563,Peribunyaviridae
NC_043606,Peribunyaviridae
NC_043607,Peribunyaviridae
NC_043608,Peribunyaviridae
NC_043609,Phenuiviridae
NC_043610,Phenuiviridae
NC_043611,Phenuiviridae
NC_043656,Chrysoviridae
NC_043657,Chrysoviridae
NC_043658,Chrysoviridae
NC_043659,Chrysoviridae
NC_043660,Chrysoviridae
NC_043661,Chrysoviridae
NC_043669,Chrysoviridae
NC_043670,Chrysoviridae
NC_043671,Chrysoviridae
NC_043672,Chrysoviridae
NC_043673,Peribunyaviridae
NC_043674,Peribunyaviridae
NC_043675,Peribunyaviridae
NC_043676,Chrysoviridae
NC_043677,Chrysoviridae
NC_043678,Chrysoviridae
NC_043682,Marnaviridae
NC_043683,Botourmiaviridae
NC_043487,Arteriviridae
NC_001474,Flaviviridae
NC_001475,Flaviviridae
NC_002640,Flaviviridae
NC_004102,Flaviviridae
NC_025672,Flaviviridae
NC_031916,Flaviviridae
NC_038426,Flaviviridae
NC_038428,Flaviviridae
NC_038430,Flaviviridae
NC_038432,Flaviviridae
NC_044045,Caliciviridae
NC_044046,Caliciviridae
NC_001563,Flaviviridae
NC_009942,Flaviviridae
NC_012532,Flaviviridae
NC_029055,Flaviviridae
NC_031950,Flaviviridae
NC_044047,Caliciviridae
NC_029645,Caliciviridae
NC_029647,Caliciviridae
NC_039475,Caliciviridae
NC_021153,Flaviviridae
NC_039477,Caliciviridae
NC_040876,Caliciviridae
NC_025349,Paramyxoviridae
NC_043503,Tospoviridae
NC_043504,Tospoviridae
NC_043502,Tospoviridae
NC_043689,Peribunyaviridae
NC_043690,Peribunyaviridae
NC_043691,Peribunyaviridae
NC_043558,Peribunyaviridae
NC_043559,Peribunyaviridae
NC_043560,Peribunyaviridae
NC_043628,Peribunyaviridae
NC_043635,Peribunyaviridae
NC_043636,Peribunyaviridae
NC_043637,Peribunyaviridae
NC_043638,Peribunyaviridae
NC_043639,Peribunyaviridae
NC_043640,Peribunyaviridae
NC_043641,Peribunyaviridae
NC_043684,Secoviridae
NC_043685,Secoviridae
NC_043618,Peribunyaviridae
NC_043619,Peribunyaviridae
NC_043620,Peribunyaviridae
NC_043630,Peribunyaviridae
NC_043631,Peribunyaviridae
NC_043632,Peribunyaviridae
NC_043579,Peribunyaviridae
NC_043580,Peribunyaviridae
NC_043581,Peribunyaviridae
NC_043576,Peribunyaviridae
NC_043577,Peribunyaviridae
NC_043552,Peribunyaviridae
NC_043553,Peribunyaviridae
NC_043554,Peribunyaviridae
NC_043598,Peribunyaviridae
NC_043599,Peribunyaviridae
NC_043594,Peribunyaviridae
NC_043595,Peribunyaviridae
NC_043588,Peribunyaviridae
NC_043589,Peribunyaviridae
NC_043590,Peribunyaviridae
NC_043591,Peribunyaviridae
NC_043592,Peribunyaviridae
NC_043593,Peribunyaviridae
NC_043697,Peribunyaviridae
NC_043699,Peribunyaviridae
NC_043549,Peribunyaviridae
NC_043550,Peribunyaviridae
NC_043551,Peribunyaviridae
NC_043555,Peribunyaviridae
NC_043556,Peribunyaviridae
NC_043557,Peribunyaviridae
NC_043585,Peribunyaviridae
NC_043586,Peribunyaviridae
NC_043587,Peribunyaviridae
NC_043615,Peribunyaviridae
NC_043616,Peribunyaviridae
NC_043617,Peribunyaviridae
NC_043546,Peribunyaviridae
NC_043547,Peribunyaviridae
NC_043548,Peribunyaviridae
NC_043655,Peribunyaviridae
NC_043570,Peribunyaviridae
NC_043571,Peribunyaviridae
NC_043572,Peribunyaviridae
NC_043564,Peribunyaviridae
NC_043565,Peribunyaviridae
NC_043566,Peribunyaviridae
NC_043567,Peribunyaviridae
NC_043568,Peribunyaviridae
NC_043569,Peribunyaviridae
NC_043650,Peribunyaviridae
NC_043651,Peribunyaviridae
NC_043652,Peribunyaviridae
NC_043645,Peribunyaviridae
NC_043646,Peribunyaviridae
NC_043647,Peribunyaviridae
NC_043387,Secoviridae
NC_043388,Secoviridae
NC_043692,Peribunyaviridae
NC_043693,Peribunyaviridae
NC_043694,Peribunyaviridae
NC_043648,Rhabdoviridae
NC_043649,Rhabdoviridae
NC_043582,Peribunyaviridae
NC_043583,Peribunyaviridae
NC_043584,Peribunyaviridae
NC_043573,Peribunyaviridae
NC_043575,Peribunyaviridae
NC_043437,Nairoviridae
NC_043438,Nairoviridae
NC_043439,Nairoviridae
NC_043600,Peribunyaviridae
NC_043601,Peribunyaviridae
NC_043602,Peribunyaviridae
NC_043603,Peribunyaviridae
NC_043604,Peribunyaviridae
NC_043605,Peribunyaviridae
NC_043509,Phenuiviridae
NC_043510,Phenuiviridae
NC_043511,Phenuiviridae
NC_043506,Chrysoviridae
NC_043507,Chrysoviridae
NC_043508,Chrysoviridae
NC_043038,Phasmaviridae
NC_043040,Phasmaviridae
NC_043041,Phasmaviridae
NC_043398,Virgaviridae
NC_043399,Virgaviridae
NC_043031,Phasmaviridae
NC_043032,Phasmaviridae
NC_043033,Phasmaviridae
NC_043443,Arenaviridae
NC_043444,Arenaviridae
NC_043662,Chrysoviridae
NC_043663,Chrysoviridae
NC_043665,Chrysoviridae
NC_043667,Chrysoviridae
NC_043612,Peribunyaviridae
NC_043613,Peribunyaviridae
NC_043614,Peribunyaviridae
NC_043621,Peribunyaviridae
NC_043622,Peribunyaviridae
NC_043623,Peribunyaviridae
NC_043624,Phasmaviridae
NC_043625,Phasmaviridae
NC_043626,Phasmaviridae
NC_043477,Phenuiviridae
NC_043478,Phenuiviridae
NC_043479,Phenuiviridae
NC_043480,Phenuiviridae
NC_043481,Phenuiviridae
NC_043482,Phenuiviridae
NC_043642,Phasmaviridae
NC_043643,Phasmaviridae
NC_043644,Phasmaviridae
NC_043680,Phenuiviridae
NC_043440,Nairoviridae
NC_043441,Nairoviridae
NC_043442,Nairoviridae
NC_043434,Nairoviridae
NC_043435,Nairoviridae
NC_043436,Nairoviridae
NC_043686,Peribunyaviridae
NC_043687,Peribunyaviridae
NC_043688,Peribunyaviridae
NC_043383,Virgaviridae
NC_043384,Virgaviridae
NC_043367,Spinareoviridae
NC_043368,Spinareoviridae
NC_043369,Spinareoviridae
NC_043370,Spinareoviridae
NC_043371,Spinareoviridae
NC_043372,Spinareoviridae
NC_043373,Spinareoviridae
NC_043238,Phycodnaviridae
NC_043221,Closteroviridae
NC_043222,Closteroviridae
NC_043390,Aspiviridae
NC_043391,Aspiviridae
NC_043466,Alloherpesviridae
NC_043467,Alloherpesviridae
NC_043468,Alloherpesviridae
NC_040671,Parvoviridae
NC_040656,Mitoviridae
NC_040621,Baculoviridae
NC_040362,Circoviridae
NC_040434,Mitoviridae
NC_040600,Polyomaviridae
NC_031947,Flaviviridae
NC_040363,Circoviridae
NC_040650,Potyviridae
NC_040797,Betaflexiviridae
NC_040664,Rhabdoviridae
NC_040528,Circoviridae
NC_040773,Totiviridae
NC_040429,Totiviridae
NC_040467,Totiviridae
NC_040657,Totiviridae
NC_040658,Totiviridae
NC_040774,Totiviridae
NC_040430,Totiviridae
NC_040468,Totiviridae
NC_040659,Totiviridae
NC_040660,Totiviridae
NC_040775,Totiviridae
NC_040431,Totiviridae
NC_040588,Endornaviridae
NC_040589,Flaviviridae
NC_040661,Narnaviridae
NC_040598,Polyomaviridae
NC_040183,Geminiviridae
NC_040793,Totiviridae
NC_040184,Geminiviridae
NC_040599,Rhabdoviridae
NC_040669,Rhabdoviridae
NC_040535,Arteriviridae
NC_040562,Parvoviridae
NC_040188,Geminiviridae
NC_040670,Totiviridae
NC_040530,Totiviridae
NC_040785,Papillomaviridae
NC_040190,Geminiviridae
NC_040602,Rhabdoviridae
NC_040786,Rhabdoviridae
NC_040383,Circoviridae
NC_040382,Circoviridae
NC_040380,Circoviridae
NC_040386,Circoviridae
NC_040787,Papillomaviridae
NC_040532,Rhabdoviridae
NC_040379,Genomoviridae
NC_040792,Geminiviridae
NC_040537,Geminiviridae
NC_040533,Parvoviridae
NC_040554,Betaflexiviridae
NC_040616,Betaflexiviridae
NC_040541,Geminiviridae
NC_040538,Polyomaviridae
NC_040607,Polyomaviridae
NC_040676,Polyomaviridae
NC_040677,Polyomaviridae
NC_040611,Picornaviridae
NC_040317,Genomoviridae
NC_040545,Betaflexiviridae
NC_040550,Papillomaviridae
NC_040619,Papillomaviridae
NC_040620,Papillomaviridae
NC_040688,Papillomaviridae
NC_040691,Papillomaviridae
NC_040803,Papillomaviridae
NC_040804,Papillomaviridae
NC_040805,Papillomaviridae
NC_040806,Papillomaviridae
NC_040604,Papillomaviridae
NC_040555,Flaviviridae
NC_040534,Mesoniviridae
NC_040623,Parvoviridae
NC_040694,Parvoviridae
NC_040695,Parvoviridae
NC_040789,Nudiviridae
NC_040539,Orthoherpesviridae
NC_040549,Tombusviridae
NC_040601,Iflaviridae
NC_040809,Caulimoviridae
NC_040692,Caulimoviridae
NC_040807,Caulimoviridae
NC_040808,Caulimoviridae
NC_040552,Caulimoviridae
NC_040622,Caulimoviridae
NC_040693,Caulimoviridae
NC_040699,Nudiviridae
NC_040635,Caulimoviridae
NC_040673,Picornaviridae
NC_040432,Amalgaviridae
NC_040662,Amalgaviridae
NC_040591,Amalgaviridae
NC_040536,Nudiviridae
NC_040351,Genomoviridae
NC_040810,Smacoviridae
NC_040818,Papillomaviridae
NC_040684,Picornaviridae
NC_040652,Parvoviridae
NC_040603,Parvoviridae
NC_040672,Parvoviridae
NC_040800,Betaflexiviridae
NC_040633,Totiviridae
NC_040704,Totiviridae
NC_040632,Totiviridae
NC_040702,Mitoviridae
NC_040816,Mitoviridae
NC_040559,Mitoviridae
NC_040560,Mitoviridae
NC_040564,Betaflexiviridae
NC_040640,Papillomaviridae
NC_040556,Tymoviridae
NC_040548,Papillomaviridae
NC_040675,Iflaviridae
NC_040719,Hepadnaviridae
NC_040613,Virgaviridae
NC_040614,Virgaviridae
NC_040330,Genomoviridae
NC_040639,Circoviridae
NC_040703,Betaflexiviridae
NC_040817,Geminiviridae
NC_040714,Polyomaviridae
NC_040802,Potyviridae
NC_040608,Totiviridae
NC_040678,Totiviridae
NC_040568,Betaflexiviridae
NC_040826,Circoviridae
NC_040710,Hepeviridae
NC_040605,Picornaviridae
NC_040674,Caliciviridae
NC_040706,Geminiviridae
NC_040609,Endornaviridae
NC_040715,Polyomaviridae
NC_040819,Mitoviridae
NC_040683,Narnaviridae
NC_040566,Polyomaviridae
NC_040821,Polyomaviridae
NC_040822,Polyomaviridae
NC_040634,Polyomaviridae
NC_040705,Polyomaviridae
NC_040565,Tymoviridae
NC_040680,Tombusviridae
NC_040799,Endornaviridae
NC_040630,Betaflexiviridae
NC_040543,Mitoviridae
NC_040835,Hepeviridae
NC_040627,Betaflexiviridae
NC_040570,Closteroviridae
NC_040638,Polyomaviridae
NC_040642,Picornaviridae
NC_040649,Deltaflexiviridae
NC_040348,Genomoviridae
NC_040340,Genomoviridae
NC_040371,Genomoviridae
NC_040372,Genomoviridae
NC_040350,Microviridae
NC_040342,Microviridae
NC_040328,Microviridae
NC_040374,Microviridae
NC_040373,Microviridae
NC_040349,Microviridae
NC_040375,Microviridae
NC_040329,Microviridae
NC_040359,Smacoviridae
NC_040327,Genomoviridae
NC_040341,Microviridae
NC_040347,Genomoviridae
NC_040370,Genomoviridae
NC_040551,Totiviridae
NC_040381,Circoviridae
NC_040841,Caulimoviridae
NC_040580,Papillomaviridae
NC_040558,Endornaviridae
NC_040653,Totiviridae
NC_040842,Alphaflexiviridae
NC_040339,Genomoviridae
NC_040582,Closteroviridae
NC_040722,Closteroviridae
NC_040644,Alphaflexiviridae
NC_040325,Circoviridae
NC_040336,Smacoviridae
NC_040346,Genomoviridae
NC_040338,Genomoviridae
NC_040324,Circoviridae
NC_040326,Genomoviridae
NC_040679,Circoviridae
NC_040709,Papillomaviridae
NC_040827,Papillomaviridae
NC_040569,Papillomaviridae
NC_040583,Papillomaviridae
NC_040643,Betaflexiviridae
NC_040712,Caulimoviridae
NC_040573,Polyomaviridae
NC_040713,Tombusviridae
NC_040716,Iflaviridae
NC_040832,Iflaviridae
NC_040578,Papillomaviridae
NC_040579,Papillomaviridae
NC_040836,Potyviridae
NC_040725,Tombusviridae
NC_040843,Parvoviridae
NC_040572,Closteroviridae
NC_040844,Mitoviridae
NC_040726,Mitoviridae
NC_040585,Mitoviridae
NC_040834,Closteroviridae
NC_040825,Endornaviridae
NC_040724,Iflaviridae
NC_040829,Narnaviridae
NC_040641,Narnaviridae
NC_040571,Narnaviridae
NC_040728,Papillomaviridae
NC_040655,Papillomaviridae
NC_040727,Papillomaviridae
NC_040586,Secoviridae
NC_040689,Betaflexiviridae
NC_040690,Amalgaviridae
NC_040563,Mitoviridae
NC_040492,Phenuiviridae
NC_040493,Phenuiviridae
NC_040494,Phenuiviridae
NC_040469,Bromoviridae
NC_040470,Bromoviridae
NC_040471,Bromoviridae
NC_040764,Narnaviridae
NC_040765,Narnaviridae
NC_040752,Picobirnaviridae
NC_040753,Picobirnaviridae
NC_040438,Picobirnaviridae
NC_040439,Picobirnaviridae
NC_040389,Bromoviridae
NC_040390,Bromoviridae
NC_040391,Bromoviridae
NC_040763,Arenaviridae
NC_040426,Arenaviridae
NC_040427,Arenaviridae
NC_040428,Arenaviridae
NC_040464,Arenaviridae
NC_040465,Arenaviridae
NC_040466,Arenaviridae
NC_040760,Benyviridae
NC_040761,Benyviridae
NC_040401,Kitaviridae
NC_040402,Kitaviridae
NC_040403,Kitaviridae
NC_040404,Kitaviridae
NC_040435,Bromoviridae
NC_040436,Bromoviridae
NC_040437,Bromoviridae
NC_043211,Tobaniviridae
NC_043212,Tobaniviridae
NC_040507,Potyviridae
NC_040508,Potyviridae
NC_040405,Sedoreoviridae
NC_040406,Sedoreoviridae
NC_040407,Sedoreoviridae
NC_040408,Sedoreoviridae
NC_040409,Sedoreoviridae
NC_040410,Sedoreoviridae
NC_040411,Sedoreoviridae
NC_040412,Sedoreoviridae
NC_040413,Sedoreoviridae
NC_040414,Sedoreoviridae
NC_040415,Sedoreoviridae
NC_040770,Nairoviridae
NC_040771,Nairoviridae
NC_040772,Nairoviridae
NC_040512,Nairoviridae
NC_040513,Nairoviridae
NC_040514,Nairoviridae
NC_040458,Nairoviridae
NC_040459,Nairoviridae
NC_040460,Nairoviridae
NC_040440,Spinareoviridae
NC_040441,Spinareoviridae
NC_040442,Spinareoviridae
NC_040443,Spinareoviridae
NC_040444,Spinareoviridae
NC_040445,Spinareoviridae
NC_040446,Spinareoviridae
NC_040447,Spinareoviridae
NC_040456,Partitiviridae
NC_040457,Partitiviridae
NC_040397,Partitiviridae
NC_040398,Partitiviridae
NC_040744,Nanoviridae
NC_040745,Nanoviridae
NC_040746,Nanoviridae
NC_040747,Nanoviridae
NC_040748,Nanoviridae
NC_040749,Nanoviridae
NC_040750,Nanoviridae
NC_040751,Nanoviridae
NC_040399,Secoviridae
NC_040400,Secoviridae
NC_040736,Chrysoviridae
NC_040737,Chrysoviridae
NC_040738,Chrysoviridae
NC_040739,Chrysoviridae
NC_040740,Chrysoviridae
NC_040387,Partitiviridae
NC_040388,Partitiviridae
NC_040472,Spinareoviridae
NC_040473,Spinareoviridae
NC_040392,Bromoviridae
NC_040393,Bromoviridae
NC_040394,Bromoviridae
NC_040730,Orthomyxoviridae
NC_040731,Orthomyxoviridae
NC_040732,Orthomyxoviridae
NC_040733,Orthomyxoviridae
NC_040734,Orthomyxoviridae
NC_040735,Orthomyxoviridae
NC_040416,Secoviridae
NC_040417,Secoviridae
NC_040741,Tospoviridae
NC_040742,Tospoviridae
NC_040743,Tospoviridae
NC_040498,Spinareoviridae
NC_040499,Spinareoviridae
NC_040500,Spinareoviridae
NC_040501,Spinareoviridae
NC_040502,Spinareoviridae
NC_040503,Spinareoviridae
NC_040504,Spinareoviridae
NC_040505,Spinareoviridae
NC_040506,Spinareoviridae
NC_040756,Partitiviridae
NC_040757,Partitiviridae
NC_040485,Chrysoviridae
NC_040486,Chrysoviridae
NC_040487,Chrysoviridae
NC_040488,Chrysoviridae
NC_040489,Chrysoviridae
NC_040490,Chrysoviridae
NC_040491,Chrysoviridae
NC_040483,Partitiviridae
NC_040484,Partitiviridae
NC_040474,Sedoreoviridae
NC_040475,Sedoreoviridae
NC_040476,Sedoreoviridae
NC_040477,Sedoreoviridae
NC_040478,Sedoreoviridae
NC_040479,Sedoreoviridae
NC_040480,Sedoreoviridae
NC_040481,Sedoreoviridae
NC_040482,Sedoreoviridae
NC_040847,Sedoreoviridae
NC_040768,Curvulaviridae
NC_040769,Curvulaviridae
NC_040461,Retroviridae
NC_040462,Retroviridae
NC_040463,Retroviridae
NC_040509,Chrysoviridae
NC_040510,Chrysoviridae
NC_040448,Phenuiviridae
NC_040449,Phenuiviridae
NC_040450,Phenuiviridae
NC_040451,Phenuiviridae
NC_040452,Phenuiviridae
NC_040453,Phenuiviridae
NC_040454,Phenuiviridae
NC_040455,Phenuiviridae
NC_040495,Partitiviridae
NC_040496,Partitiviridae
NC_040497,Partitiviridae
NC_044932,Caliciviridae
NC_044944,Asfarviridae
NC_044948,Asfarviridae
NC_044949,Asfarviridae
NC_044950,Asfarviridae
NC_044951,Asfarviridae
NC_044952,Asfarviridae
NC_044953,Asfarviridae
NC_044954,Asfarviridae
NC_044853,Caliciviridae
NC_044854,Caliciviridae
NC_044855,Caliciviridae
NC_044856,Caliciviridae
NC_019559,Orthoherpesviridae
NC_019850,Polyomaviridae
NC_019855,Polyomaviridae
NC_019856,Polyomaviridae
NC_019857,Polyomaviridae
NC_019858,Polyomaviridae
NC_025892,Polyomaviridae
NC_040685,Virgaviridae
NC_036579,Alloherpesviridae
NC_006008,Sedoreoviridae
NC_028379,Orthoherpesviridae
NC_045762,Caliciviridae
NC_025897,Polyomaviridae
NC_030889,Partitiviridae
NC_030890,Partitiviridae
NC_046955,Coronaviridae
NC_046956,Tobaniviridae
NC_046963,Tobaniviridae
NC_028234,Rhabdoviridae
NC_033835,Phenuiviridae
NC_033836,Phenuiviridae
NC_033837,Phenuiviridae
NC_033838,Phenuiviridae
NC_033839,Phenuiviridae
NC_033840,Phenuiviridae
NC_033841,Phenuiviridae
NC_033842,Phenuiviridae
NC_033843,Phenuiviridae
NC_033844,Phenuiviridae
NC_033845,Phenuiviridae
NC_033848,Phenuiviridae
NC_033849,Phenuiviridae
NC_033850,Phenuiviridae
NC_033846,Phenuiviridae
NC_005949,Inoviridae
NC_047765,Inoviridae
NC_047800,Autographiviridae
NC_048209,Arteriviridae
NC_048210,Arteriviridae
NC_048213,Coronaviridae
NC_003449,Nodaviridae
NC_006999,Bromoviridae
NC_013266,Bromoviridae
NC_013267,Bromoviridae
NC_007000,Bromoviridae
NC_007001,Bromoviridae
NC_013268,Bromoviridae
NC_035450,Polycipiviridae
NC_035455,Polycipiviridae
NC_035456,Polycipiviridae
NC_035457,Polycipiviridae
NC_019946,Geminiviridae
NC_010463,Peduoviridae
NC_004584,Peduoviridae
NC_004585,Peduoviridae
NC_004587,Peduoviridae
NC_004589,Peduoviridae
NC_004740,Peduoviridae
NC_049200,Geminiviridae
NC_043110,Flaviviridae
NC_045512,Coronaviridae
NC_049947,Peduoviridae
NC_025479,Secoviridae
NC_026767,Polyomaviridae
NC_039207,Coronaviridae
NC_019843,Coronaviridae
NC_025217,Coronaviridae
NC_030886,Coronaviridae
NC_010354,Picornaviridae
NC_020236,Geminiviridae
NC_025379,Astroviridae
NC_028121,Polyomaviridae
NC_028122,Polyomaviridae
NC_048217,Coronaviridae
NC_006213,Coronaviridae
NC_003045 NC_005147 NC_007732 NC_010327 NC_012950,Coronaviridae
NC_026314,Picornaviridae
NC_028380,Picornaviridae
AC_000192 NC_006852,Coronaviridae
NC_012936,Coronaviridae
NC_018400,Picornaviridae
NC_002786,Tymoviridae
NC_043517,Geminiviridae
NC_050698,Geminiviridae
NC_032126,Picornaviridae
NC_046954,Coronaviridae
NC_001846,Coronaviridae
NC_017083,Coronaviridae
NC_026011,Coronaviridae
NC_006577,Coronaviridae
NC_034440,Coronaviridae
NC_009019 NC_008315 NC_028918,Coronaviridae
NC_004718,Coronaviridae
NC_002232,Papillomaviridae
NC_003973,Papillomaviridae
NC_028366,Picornaviridae
NC_035207,Adenoviridae
NC_038294,Coronaviridae
NC_048212,Coronaviridae
NC_048167,Autographiviridae
NC_047883,Autographiviridae
NC_051726,Straboviridae
NC_006579,Pneumoviridae
NC_001989,Pneumoviridae
NC_001781,Pneumoviridae
NC_038235,Pneumoviridae
NC_038272,Pneumoviridae
NC_051610,Vilmaviridae
NC_048630,Zobellviridae
NC_042115,Mesyanzhinovviridae
NC_051591,Peduoviridae
NC_051628,Casjensviridae
NC_051613,Casjensviridae
NC_047797,Autographiviridae
NC_047801,Autographiviridae
NC_051604,Peduoviridae
NC_051605,Peduoviridae
NC_051601,Vilmaviridae
NC_051627,Vilmaviridae
NC_051599,Vilmaviridae
NC_051606,Vilmaviridae
NC_051607,Vilmaviridae
NC_051620,Vilmaviridae
NC_051616,Kyanoviridae
NC_042013,Casjensviridae
NC_051614,Fiersviridae
NC_047896,Autographiviridae
NC_051621,Straboviridae
NC_051595,Straboviridae
NC_051611,Kyanoviridae
NC_051721,Kyanoviridae
NC_051594,Orlajensenviridae
NC_051612,Orlajensenviridae
NC_051641,Suoliviridae
NC_051615,Orlajensenviridae
NC_051580,Straboviridae
NC_051596,Stanwilliamsviridae
NC_051587,Zierdtviridae
NC_051583,Zierdtviridae
NC_051585,Peduoviridae
NC_051626,Zierdtviridae
NC_051589,Stanwilliamsviridae
NC_051619,Straboviridae
NC_051624,Zierdtviridae
NC_051592,Stanwilliamsviridae
NC_043767,Casjensviridae
NC_051608,Vilmaviridae
NC_051629,Vilmaviridae
NC_051631,Vilmaviridae
NC_051582,Casjensviridae
NC_051623,Casjensviridae
NC_051600,Orlajensenviridae
NC_051584,Vilmaviridae
NC_051581,Peduoviridae
NC_051586,Peduoviridae
NC_049496,Ackermannviridae
NC_049497,Ackermannviridae
NC_049495,Ackermannviridae
NC_051590,Grimontviridae
NC_051603,Grimontviridae
NC_051622,Orlajensenviridae
NC_051617,Orlajensenviridae
NC_051609,Vilmaviridae
NC_003663,Poxviridae
NC_001611,Poxviridae
NC_027213,Poxviridae
NC_005336,Poxviridae
NC_002188,Poxviridae
NC_004002,Poxviridae
NC_001266,Poxviridae
NC_003389,Poxviridae
NC_001731,Poxviridae
NC_021248,Poxviridae
NC_038921,Poxviridae
NC_005946 NC_012637,Iridoviridae
NC_001659,Asfarviridae
NC_044941,Asfarviridae
NC_044943,Asfarviridae
NC_044945,Asfarviridae
NC_044946,Asfarviridae
NC_044947,Asfarviridae
NC_044955,Asfarviridae
NC_044959,Asfarviridae
NC_000852,Phycodnaviridae
NC_001421,Tectiviridae
NC_043027,Peduoviridae
NC_011421,Herelleviridae
NC_019457,Sedoreoviridae
NC_042564,Demerecviridae
NC_005859,Demerecviridae
NC_001825,Salasmaviridae
NC_002520,Poxviridae
NC_043363,Poxviridae
NC_043364,Poxviridae
NC_043365,Poxviridae
NC_043366,Poxviridae
NC_008291,Poxviridae
NC_003391,Poxviridae
NC_031033,Poxviridae
NC_002515,Aliceevansviridae
NC_038334,Adenoviridae
NC_001824,Iridoviridae
NC_002687,Phycodnaviridae
NC_028107,Adenoviridae
NC_006144,Adenoviridae
NC_028103,Adenoviridae
NC_005179,Poxviridae
NC_011183,Phycodnaviridae
NC_043093,Adenoviridae
NC_005309,Poxviridae
NC_043233,Phycodnaviridae
NC_043234,Phycodnaviridae
NC_030792,Adenoviridae
NC_043237,Phycodnaviridae
NC_043239,Phycodnaviridae
NC_043240,Phycodnaviridae
NC_043241,Phycodnaviridae
NC_023426,Poxviridae
NC_032111,Poxviridae
NC_027705,Adenoviridae
NC_015780,Iridoviridae
NC_024451,Iridoviridae
NC_001993,Poxviridae
NC_043236,Phycodnaviridae
NC_017940,Iridoviridae
NC_003387,Leisingerviridae
NC_011222,Leisingerviridae
NC_028461,Iridoviridae
NC_038507,Iridoviridae
NC_011202,Adenoviridae
NC_011203,Adenoviridae
NC_043455,Poxviridae
NC_043456,Poxviridae
NC_043457,Poxviridae
NC_043458,Poxviridae
NC_043459,Poxviridae
NC_043460,Poxviridae
NC_043461,Poxviridae
NC_043462,Poxviridae
NC_043463,Poxviridae
NC_043464,Poxviridae
NC_043465,Poxviridae
NC_020074,Adenoviridae
NC_002501,Adenoviridae
NC_004037,Adenoviridae
NC_007023,Straboviridae
NC_007918,Pleolipoviridae
NC_013804,Poxviridae
NC_005337,Poxviridae
NC_003266,Adenoviridae
NC_001454,Adenoviridae
NC_010956,Adenoviridae
NC_002685,Adenoviridae
NC_002642 NC_009888,Poxviridae
NC_004735,Straboviridae
NC_043214,Adenoviridae
NC_043215,Adenoviridae
NC_003390,Autographiviridae
NC_011335,Ascoviridae
NC_043216,Ascoviridae
NC_043217,Ascoviridae
NC_031038,Poxviridae
NC_021221,Adenoviridae
NC_038332,Adenoviridae
NC_003214,Lipothrixviridae
NC_003038,Iridoviridae
NC_003494,Iridoviridae
NC_007346,Phycodnaviridae
NC_035188,Poxviridae
NC_009989,Adenoviridae
NC_015323,Adenoviridae
NC_038508,Iridoviridae
NC_010821,Leisingerviridae
NC_004684,Leisingerviridae
NC_004685,Aliceevansviridae
NC_004687,Leisingerviridae
NC_004689,Leisingerviridae
NC_004333,Peduoviridae
NC_005259,Leisingerviridae
NC_005260,Straboviridae
NC_004814,Rountreeviridae
NC_043242,Phycodnaviridae
NC_043243,Phycodnaviridae
NC_043244,Phycodnaviridae
NC_043245,Phycodnaviridae
NC_043246,Phycodnaviridae
NC_043247,Phycodnaviridae
NC_043248,Phycodnaviridae
NC_043249,Phycodnaviridae
NC_043250,Phycodnaviridae
NC_043251,Phycodnaviridae
NC_043252,Phycodnaviridae
NC_043253,Phycodnaviridae
NC_043254,Phycodnaviridae
NC_043255,Phycodnaviridae
NC_043257,Phycodnaviridae
NC_008208,Straboviridae
NC_005830,Lipothrixviridae
NC_022563,Poxviridae
NC_005091,Casjensviridae
NC_021312,Phycodnaviridae
NC_005284,Straboviridae
NC_005902,Iridoviridae
NC_005342,Peduoviridae
NC_009233,Ascoviridae
NC_006549,Iridoviridae
NC_005882,Straboviridae
NC_005832,Iridoviridae
NC_005884,Fredfastierviridae
NC_005885,Fredfastierviridae
